uid,cls
4736863714,1
713411503,1
382526942,1
4328144533,1
62817787,1
257534493,1
313495964,1
521494285,1
2460217643,0
97807872,0
157463832,1
3329528201,1
14252051,1
1410782874,1
2868382543,1
3419607074,1
552740554,1
835564591,1
447230091,1
89518607,1
737579356709486593,0
63215790,0
22104250,1
944352642,1
442432010,1
767857361910308864,1
4843412651,1
48564648,1
382031231,1
2755784474,1
3150384080,1
4806372274,0
2957675292,0
704095867,1
55607687,1
497209967,1
1275496394,1
3027935565,1
2429799942,1
4036239826,1
3536939081,1
3022688287,1
83636989,1
175472962,1
730211303080370177,1
3204649480,1
212447571,0
2568677713,0
991242212,1
202423723,1
128139761,1
84899206,1
4635422209,1
2450886924,1
42886121,1
106953286,1
20581040,0
3148713116,1
2806554471,1
3365561211,1
79551353,1
138079025,1
47190755,1
125346905,1
2827395231,1
1003970262,1
43769576,1
568778911,1
3231505687,1
347889980,1
113669840,0
1349152518,1
20972776,1
13631542,1
355550655,1
1247790031,1
47809221,1
2665984544,1
313972094,1
44389556,0
181721022,0
566934862,1
10500612,1
4141377432,1
30884730,1
493027617,1
131020034,0
431754831,0
53579560,1
572965077,1
1579623367,1
2795910423,1
4397845829,1
3302519375,1
1505331612,1
2575066711,0
66516929,1
57024667,1
2284145821,1
4835540237,1
1928660610,1
913051927,1
3409406231,1
408187328,0
18396146,1
17778308,1
1582285506,1
1697961506,1
2247989789,1
445259504,1
1886837924,1
712976786,1
2386048760,0
621612412,0
231196864,1
80248301,0
549225678,1
2174450912,0
1661974285,1
724167385016492032,0
828079946,1
2806296256,0
249857097,0
353413562,1
720048392840155136,1
53025097,0
741815127750651904,1
713597591146131456,1
3277848594,1
1630535366,0
941052313,1
209258381,0
83988099,1
791812220,1
93054398,1
1690984621,1
770583595597590528,1
181284480,0
749038596925956096,1
22423258,0
3368302648,0
394470970,0
2814180686,1
111850487,1
16806308,0
168431796,1
1664161320,0
724293577627582465,1
486989267,1
624634200,1
3315764610,1
417843722,1
710909333287018496,1
617287162,1
150046718,1
765418128285179905,1
3293082916,0
87590777,1
14354037,1
312072431,0
2966217767,1
19298121,1
2241643639,1
58172821,1
768806674417147904,1
262348644,1
69798353,0
3301873302,1
993265872,0
176946822,1
205357474,1
393771900,1
1862629969,0
1623765374,1
1105925390,1
469844442,1
49278021,1
1293584941,1
298449127,1
2326542698,1
2905768485,1
282146226,1
23611033,0
1514640870,0
256116725,1
266497085,1
76579287,1
275243189,1
355502530,1
3392249968,1
3093834868,1
2198013288,1
1340097206,1
22103505,1
987902244,1
514526364,1
2885475279,1
18427082,1
730495300360667136,0
3954960492,1
3339309559,1
14479285,1
289133518,1
91420497,0
460361029,1
412969475,1
1469006966,1
283303367,0
111998580,1
395026105,1
18188880,1
89309555,1
4024916412,1
1074925334,1
312050513,0
30869332,0
1959004706,1
3217644605,1
3036353135,0
5302652,0
2311106352,0
4181010793,1
79832898,1
88700430,1
264316802,0
1287741464,1
1343460476,1
3105133291,1
29169273,0
2347109104,0
3305689691,1
1193690227,1
4470635175,1
505006116,1
2305479236,0
186567201,1
263646905,0
38256058,1
348591583,1
770627740018077697,1
35465972,1
410334507,1
38076968,1
2163849854,1
34570475,1
40518337,1
22958865,1
961553838,1
564050158,1
1405107115,0
808094744,1
473540094,1
754904906805325824,1
40655531,1
3657678376,1
344147140,1
315844461,0
702724268430209024,1
223104961,1
1029589776,1
724416535838765056,1
1565026362,1
717740325427515392,1
1198772342,1
2446157840,0
771577011592499200,0
2716216295,1
2389279952,0
163929607,1
2595851454,1
3007607311,1
612055649,1
262363959,1
134542611,0
1254440228,0
722567856580235264,1
7272252,1
4242721469,1
3432242987,1
306435153,0
72734970,1
764117691447832576,1
3315130841,1
718180176883027969,1
245449579,1
1496219797,1
362652152,1
227875498,0
118703791,1
270962190,1
225276237,0
608567121,0
45967234,0
3015144167,0
3082848110,1
197558355,1
195894994,1
2777847072,1
601947257,1
493970456,0
41985286,0
27203428,1
403104101,1
2893546197,1
2717595992,1
339928625,1
3054425407,1
3309220952,1
987490814,1
404546181,1
14235423,1
158678865,1
2464928269,0
342249077,1
16385323,0
705081494,0
539504391,0
3102590988,1
283958707,1
15116871,0
13988062,1
78827851,1
2829426182,1
114333878,1
77529443,1
1496418265,1
1333518060,1
508911283,0
2228357243,1
4444156279,1
66134821,0
3557728595,0
1519412996,0
2788359896,1
69203104,1
59351974,0
62760423,1
510873895,1
554480656,1
1474603927,1
820606,1
234342821,1
407739932,1
62110241,1
4851438618,1
2692216867,1
42985381,1
52008524,0
4224429852,1
1262130272,1
262050746,1
4776245493,1
603289779,1
3065711123,0
244217240,1
1881182454,1
2952177574,1
438544969,1
298808244,1
3102366571,1
1621153333,1
1918681915,0
2993030809,0
3188569901,1
18855102,1
2801147499,0
3700254195,1
743623344134590464,1
299943485,0
371055811,0
2324068104,1
1001419640,0
725647441123487744,1
412485230,1
2325646950,1
588702805,1
215256384,1
1539896286,1
51912787,0
443652095,1
764734930295201792,1
727640866408562690,1
3046709493,1
1044786170,0
3497203575,1
322655643,1
728563643202215936,0
603908303,1
823935361,1
1723564472,1
3092731780,1
572158885,1
730752488,1
3315943036,1
1974551466,1
1324747338,0
733415554531221509,0
2883434399,1
180441559,1
893713388,1
752663080606326784,0
1917489098,1
150281312,1
369300543,1
343461992,1
2243267292,1
1947195163,0
348035352,0
726881109791936512,1
1915764462,1
359968543,1
7952522,1
2847158282,1
17832698,1
727251342138417152,1
3234262332,1
2300113454,1
278177447,1
3023096655,1
28247906,1
365229234,1
280266897,1
2950642906,1
2637469328,1
2937341639,1
912206924,1
12158132,1
2286496932,1
2166289980,1
24661935,0
58234200,0
617105874,0
1549052863,1
59346212,0
703537008002605057,0
38759188,1
735282054393389057,1
378969365,1
15901205,1
137771031,0
1556466133,1
2483732927,1
286892368,1
996042991,1
1576834280,1
237578024,1
304765373,1
1104026622,1
419111814,1
2878761950,0
614016765,1
2651878800,1
64414414,0
2956857769,1
78084063,1
3689619441,1
4884499936,0
490796897,0
377287901,1
756562686905901056,1
758025098649604096,1
1619862864,1
170961101,1
46544692,1
242852502,1
2363572343,1
15035463,1
422735235,1
2848942426,0
3044531515,1
27797429,1
141707438,1
557826585,0
328860741,1
107530591,1
472343078,1
1419602660,1
3000176627,0
131424493,1
2271347796,1
300196862,1
151318625,1
2765506273,0
2203375692,0
459707608,1
2240052798,1
4027608255,1
547868555,1
1546050007,1
48164350,0
412042220,0
17268437,1
4547330182,1
3100868908,0
1880232133,1
13258912,1
751220875,1
1384452228,1
1244452034,1
18949311,1
277768943,1
1852327555,1
339502845,0
3056416518,1
2897122004,1
940573358,1
100347496,0
909090392,1
381875287,1
792671100,0
3712559958,0
2268813272,1
233982677,1
2798745630,1
88133727,0
3183349537,1
4192798572,1
71534180,1
732949789055193089,1
245855482,1
621859242,1
1683187207,0
766500060754501632,1
442456735,1
591215354,0
2905105899,1
2803620333,1
4600375399,1
10924102,1
2291345335,1
3368059006,0
1302582630,1
2865839081,0
20718696,1
107889918,0
147386426,1
497565139,0
15826992,1
3400534461,1
12351932,1
56267926,1
3022622838,1
738922677612609538,1
1952278398,1
403841949,0
3436343369,0
767858743,0
721578916838776832,0
762992209125748736,1
441164514,1
3155207717,0
4598666660,0
598219474,1
20471933,0
749425490985824257,1
1878154663,1
2249873953,1
4875010743,1
194716830,1
1969936531,1
1195074354,1
3331854267,0
421595726,1
351579164,0
1641402103,0
846724556,1
277460371,1
309549270,1
52925014,1
380503223,1
455346057,1
3369570814,1
795799304,1
1147084213,1
2566458096,1
3111807486,1
2649966481,1
109707218,1
12045782,0
311578488,1
586406963,1
709141557593645058,1
765942401169035264,1
849617791,1
2715042694,1
290477024,1
714896841150742528,1
1434158742,1
569597587,1
319603324,1
526338139,1
199730942,1
40756525,1
594492917,0
4966041,1
718753364805349376,1
39480858,1
2890830045,1
3017571,0
24612832,1
739649137512046592,0
21732312,1
623320042,0
355623589,1
173586167,0
2752505173,1
760815835,0
551212857,1
764558466346213376,1
81328323,1
93708173,1
4291977880,1
34106521,1
2866424384,1
4832479639,1
299183908,0
16031862,1
2487832047,1
2810063792,1
516911147,1
1895982476,1
722830877055692801,0
1163955990,1
99566309,1
718234779011915777,1
465883101,1
703416278866911232,1
3144424492,1
857132412,1
324219841,0
729374198011858945,1
2297229292,1
151771285,1
4647054872,1
2617609904,0
1678789076,1
3182255707,0
195648900,1
45441207,0
788351587,1
212033879,1
171202876,1
2322976940,1
381176525,1
373559736,1
3196917134,1
461150999,1
471622718,1
3236580433,1
261537008,1
738547396112613377,0
1181254550,1
1279610450,1
318139884,1
807767424,1
3039718725,1
228602992,1
31352794,0
337639852,1
61411080,0
760783831922343936,1
1263110184,0
607866258,1
19676810,1
754080764,1
129729809,1
494026634,1
3174308880,1
1576748916,1
1917573655,1
705356586072592384,1
958811160,1
2469050779,1
1027971440,1
73667093,1
215856228,1
599666249,1
3975242836,0
311692649,0
233907386,1
193932369,1
315431109,1
364441422,0
429963300,0
1444639562,1
478111613,1
850248398,1
131320017,1
236958834,1
104629426,1
13213532,0
14204898,1
2844570751,0
169373727,1
2858943845,1
15892766,0
3383549440,1
2592560606,1
952501244,1
16273255,1
870647360,1
153814036,1
2873021933,1
2891305952,1
31222777,1
3079637138,1
433051884,1
506884824,1
44587882,1
120301579,1
3526378113,1
3037079508,1
1535847282,1
383361427,1
32597094,1
787861002,1
37446507,1
271044800,1
2209261165,1
3076783425,0
85671174,0
4475460257,1
566757511,0
1582050678,1
753318503629795328,1
192674940,0
74907035,1
596728628,0
3302944545,1
751069609521012736,1
144593304,1
68836945,1
791786665,0
164778200,1
2185171932,1
4173870673,1
701167502643093505,1
1409285647,0
1004129204,1
2983509118,0
2177235993,1
993919921,1
108147943,1
59867098,1
385422431,0
28184533,1
141605349,1
61801887,0
68487718,1
28362683,0
351368477,1
188362484,1
19612916,0
159286648,1
330186370,0
752209428481318912,1
20639921,1
1132672532,0
752074630672871424,1
22862620,1
118930388,1
256846184,1
14408722,1
217809931,0
1433257123,1
2605065885,1
1181130824,1
719673275886997504,1
3065549501,1
88030459,0
2365044151,0
282538556,1
976546620,0
455659819,1
2552960898,1
375807888,1
21922273,1
187160388,1
594430745,1
115575697,1
266939053,1
22468009,1
2280090002,1
42368754,1
331170122,1
494407151,1
2596156956,1
749143064539693056,1
55653443,0
851772187,1
1486370353,0
1007530832,1
719069326469255170,1
759571121347948544,1
711761809,1
18449101,1
599475848,0
707289739490107393,1
72044205,1
324107689,1
18606244,0
49082616,1
1547630412,1
1170461748,1
761158102716645376,0
3088826283,1
711706063654002688,1
48832137,1
2722780610,0
85701191,0
315650573,0
41465435,1
756639642624069632,0
839303516,0
3305252920,1
336548480,1
757048784824131585,1
74439232,1
455444298,0
321221719,1
752026412136226816,0
169399521,1
2876991930,0
1619845266,1
34618586,1
85124556,1
44198355,1
4260682514,1
2882477540,1
2742723330,0
605713391,1
284826535,1
54350891,1
335461141,1
1696068433,1
101121016,0
3042613146,1
3260668286,1
1095761780,0
2471585232,1
499683585,1
3302065969,1
352659981,1
6699552,1
175372202,1
24594813,1
38629019,1
50260211,1
763993923890982912,1
23923530,0
1135011900,1
238870838,0
2819311226,1
139361426,1
743904065701109760,1
99838112,1
1716962042,1
2611605827,1
3223728264,0
1349934984,1
735284930931007488,1
311594385,0
92051235,1
35339857,1
535498018,1
46631906,1
2927878926,1
4724501234,1
3065850809,0
2649287208,0
37711824,0
494257164,0
2611224171,1
606013105,1
124571802,1
56090923,0
756798477405982720,0
3429382492,1
1420660507,1
1641283411,1
25566663,1
